mediaid,url
107nt,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Loyalty+f.+Lil+Wayne+%26+Tyga&artist=Birdman&bucket=audio_summary
107z7,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Do+My+Thing+%28prod.+by+Dr.+Dre%29&artist=KiD+CuDi+Ft.+Snoop+Dogg&bucket=audio_summary
1088r,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Ready+For+My+Neck%2C+My+Back+%28Hot+Chip+%2F%2F+Khia%29&artist=The+White+Panda&bucket=audio_summary
108jg,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=BTSTU&artist=Jai+Paul&bucket=audio_summary
108mg,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Take+Over+the+World+%28Feat.+Colin+Munroe%29+%28Prod.+Just+Blaze%29&artist=Kidz+in+the+Hall&bucket=audio_summary
10dfz,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Office+Musik+%28Dwight+K.+Shrute+Vs.+Weezy+F.+Baby%29&artist=Clockwork&bucket=audio_summary
10e1a,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Tipsy+In+The+Sun+%28Weezer+%2F%2F+J-Kwon%29&artist=The+White+Panda&bucket=audio_summary
10g9w,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Nuthin%27+But+A+Journal+Thang+%28Dr.+Dre+vs+Class+Actress%29&artist=The+Hood+Internet&bucket=audio_summary
10gjx,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Office+Musik+%28Dwight+K.+Schrute+vs+Weezy+F.+Baby%29&artist=Clockwork&bucket=audio_summary
10hkx,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=When+My+Time+Comes&artist=Dawes&bucket=audio_summary
10k0q,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Tighten+Up&artist=The+Black+Keys&bucket=audio_summary
10npy,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=juicy-r+%5Bthe+notorious+b.i.g.+vs.+the+xx%5D&artist=wait+what&bucket=audio_summary
10nwd,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=D.O.A.+%28Jay+Z+Cover%29&artist=Bone+Thugs-n-Harmony&bucket=audio_summary
10rst,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Scarlet+Begonias&artist=Sublime&bucket=audio_summary
10s0d,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=it%27s+all+about+the+crystalizabeths+%5Bthe+notorious+b.i.g.+vs.+the+xx%5D&artist=wait+what&bucket=audio_summary
10s0e,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=mo+stars+mo+problems+%5Bthe+notorious+b.i.g.+vs.+the+xx%5D&artist=wait+what&bucket=audio_summary
10s43,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Not+Gunna+Encore+%28Ha%21+Yes+Mash-Up%29&artist=Jay-Z+vs+Black+Kids&bucket=audio_summary
10s72,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Islands+Is+The+Limit+%28The+Notorious+B.I.G.+vs.+the+xx%29&artist=Wait+What&bucket=audio_summary
10spe,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Something+Good+Can+Work+%28The+Twelves+Remix%29&artist=Two+Door+Cinema+Club&bucket=audio_summary
10tpe,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Man+On+the+Moon+%28Such+Great+Heights+RMX%29&artist=Kid+Cudi+vs.+The+Postal+Service&bucket=audio_summary
110ex,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Wait+So+Long&artist=Trampled+By+Turtles&bucket=audio_summary
112cr,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Hey+London&artist=Chiddy+Bang&bucket=audio_summary
112sm,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=%24hwagger+Jagger+%28Pres+Mashup%29&artist=Ludacris+vs+Ke%24ha&bucket=audio_summary
11626,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Heartbreaker+Baby+%28CJ+Milli+Mix%29&artist=Justin+Bieber+x+MSTRKRFT&bucket=audio_summary
11akb,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sweet+Disposition+%28RAC+Mix%29&artist=The+Temper+Trap&bucket=audio_summary
11aym,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Dancing+On+My+Own&artist=Robyn&bucket=audio_summary
11egv,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Not+Lost+feat.+T.I.&artist=B.o.B&bucket=audio_summary
11f4z,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Int%27l+Players+Anthem+%28Feat.+OutKast%29&artist=UGK&bucket=audio_summary
11f9p,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Above+The+Clouds&artist=Gang+Starr&bucket=audio_summary
11fnw,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Love+Letter+To+The+Beat&artist=Lupe+Fiasco&bucket=audio_summary
11gk0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Spend+The+Night&artist=Camron&bucket=audio_summary
11mhk,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Kids+%28DJ+STHLM+Remix%29&artist=MGMT&bucket=audio_summary
11mk1,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=04+GET+U+HOME+-+%28Bloody+Beetroots+Italo+Disco+Rmx%29&artist=shwayze&bucket=audio_summary
11nf2,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Everybody%27s+Changing&artist=Lily+Allen&bucket=audio_summary
11ngk,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Like+A+Rolling+Stone+%28Bob+Dylan+Cover%29&artist=The+Jimi+Hendrix+Experience&bucket=audio_summary
11nnh,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Vietnam+%28lightsoverla+remix%29&artist=Crystal+Castles&bucket=audio_summary
11p39,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Some+Chords+%28Original+Mix%29&artist=Deadmau5&bucket=audio_summary
11px3,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Drake+%26+Diane+%28Drake+%2F%2F+John+Mellencamp%29&artist=The+White+Panda&bucket=audio_summary
11sem,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Eat+That+Up%2C+It%27s+Good+For+You&artist=Two+Door+Cinema+Club&bucket=audio_summary
11whf,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Til+Tomorrow&artist=David+Dallas&bucket=audio_summary
11x0p,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Alejandro+%28Skrillex+Club+Mix%29&artist=Lady+Gaga&bucket=audio_summary
11zec,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Fuck+The+Money&artist=B.o.B+%2B+Asher+Roth&bucket=audio_summary
120m5,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Spottieottiedopaliscious&artist=Outkast&bucket=audio_summary
12138,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=O+Let%27s+Overdo+It&artist=A-Trak&bucket=audio_summary
121jz,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Buzzin%27+%28DJ+Skeet+Skeet+%26+Cory+Nitta+Remix%29&artist=Shwayze&bucket=audio_summary
121k0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Take+off+your+cool&artist=Andre+3000+%28Feat.+Norah+Jones%29&bucket=audio_summary
122mx,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Millworker+%28James+Taylor+cover%29&artist=Emmylou+Harris&bucket=audio_summary
124sg,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Rill+Rill&artist=Sleigh+Bells&bucket=audio_summary
12bjt,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Next+Starf%2Acker+%28Snoop+%26+Dre+meet+Starfucker%29&artist=The+White+Panda&bucket=audio_summary
12ec5,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=White+Satin&artist=Zeds+Dead&bucket=audio_summary
12ewk,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=What+Part+Of+Forever&artist=Cee+Lo+Green&bucket=audio_summary
12gbs,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Forever+La+Vida+%28feat.+Lil+Wayne%2C+Kanye+West+%26+Eminem%29&artist=Drake+%26+Coldplay&bucket=audio_summary
12gk7,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Love+the+Way+You+Lie+%28Feat.+Rihanna%29&artist=Eminem&bucket=audio_summary
12gsj,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Chillin+on+the+Plane+L+%28M.I.A.+x+Wale+x+Lady+Gaga%29&artist=Brand-x&bucket=audio_summary
12hca,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Give+It+Up+Dad&artist=Theophilus+London+vs.+Vampire+Weekend&bucket=audio_summary
12kz0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Wonderwall+%28Questions+Version%29&artist=Oasis&bucket=audio_summary
12mkz,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Work&artist=Gangstarr&bucket=audio_summary
12nm7,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Think+I+Like+It+%28Tommie+Sunshine+%26+Figure+EC%24TACY+edit%29&artist=Fake+Blood&bucket=audio_summary
13n5s,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sprawl+II+%28Mountains+Beyond+Mountains%29&artist=Arcade+Fire&bucket=audio_summary
13smw,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Hearts+Beat+Loud&artist=Keegan+DeWitt&bucket=audio_summary
13ymc,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Just+Be+Good+To+Green+%28Joker+Vocal+Remix%29&artist=Professor+Green&bucket=audio_summary
140t3,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=It%27s+Bigger+Than+Hip+Hop+%28Sidney+Samson+Remix%29&artist=WTF%3F%21+%26+dead+prez&bucket=audio_summary
14146,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Ghosts+%27N+Money+feat.+Deadmau5%2C+Drake%2C+Birdman+and+Lil+Wayne&artist=Tim+Gunter&bucket=audio_summary
143rp,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=+I+3+U+So&artist=Cassius&bucket=audio_summary
14c8p,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=99+Problems+%28Prince+Ballard+Royal+Edit%29&artist=Jay-Z+vs.+The+Dap+Kings&bucket=audio_summary
14d3j,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=i+gotcha+right+moves+%28lupe+fiasco+vs.+onerepublic%29&artist=Wait+What&bucket=audio_summary
14fp8,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=got+urself+an+electric+gun+%28nas+vs+mgmt+%26+justice%29&artist=Wait+What&bucket=audio_summary
14wvc,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=When+You+Were+Young&artist=Benjamin+Francis+Leftwich&bucket=audio_summary
14zc9,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Gifted+feat.+Kanye+West%2C+Santogold+%26+Lykke+Li&artist=N.A.S.A.&bucket=audio_summary
15562,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Bike+Song+%28feat.+Kyle+Falconer+%26+Spank+Rock%29&artist=Mark+Ronson+And+The+Business+Intl&bucket=audio_summary
155za,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Good+Life+%28Prod.+Pharrell+Williams%29&artist=Chiddy+Bang&bucket=audio_summary
158kj,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Hello+%28Original+Mix%29&artist=Martin+Solveig+feat.+Dragonette&bucket=audio_summary
15v9c,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=HEY+SEXY+LADY+%28SKRILLEX+REMIX%29&artist=iSquare&bucket=audio_summary
15wcb,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Scary+Monsters+And+Nice+Sprites+%28Noisia+Remix%29&artist=Skrillex&bucket=audio_summary
15xt6,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Show+Goes+On&artist=Lupe+Fiasco&bucket=audio_summary
1618f,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Fuck+You&artist=Cee-Lo+Green&bucket=audio_summary
1621k,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Escape+Day+%27N%27+Nite+%28Kid+Cudi+%2F%2F+Tiesto%29&artist=The+White+Panda&bucket=audio_summary
162dq,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Kill+Everybody+%28Original+Mix%29&artist=Skrillex&bucket=audio_summary
16hr5,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Shake+Me+Down&artist=Cage+the+Elephant&bucket=audio_summary
16nnm,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Never+Heard+Nothin%27&artist=Galapaghost&bucket=audio_summary
16s1w,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Two+Hearts+%28mp3%29&artist=Keegan+DeWitt&bucket=audio_summary
17610,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Still+Sound&artist=Toro+Y+Moi&bucket=audio_summary
176za,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Cat+Rats&artist=Skrillex&bucket=audio_summary
1789c,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sabali+%28Miike+Snow+Remix%29&artist=Amadou+%26+Mariam&bucket=audio_summary
179kx,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Little+Talks&artist=Of+Monsters+And+Men&bucket=audio_summary
17a3h,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Do+Not+Care+For+The+Winter+Sun&artist=Beach+House&bucket=audio_summary
17hp9,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Shell+Games&artist=Bright+Eyes&bucket=audio_summary
17nvy,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Revolving+Doors&artist=Gorillaz&bucket=audio_summary
17pca,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Replica+%28Daft+Punk+Vs.+Yelle+Vs.+Katy+Perry+Vs.+Bloc+Party+Vs.+Major+Lazer%29&artist=Afrojack&bucket=audio_summary
17pk5,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=This+Plane+%28Sound+Remedy+remix%29&artist=Wiz+Khalifa&bucket=audio_summary
17pn7,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sunset+Song&artist=Hidetake+Takayama&bucket=audio_summary
17zay,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=What+Took+So+Long&artist=The+Moondoggies&bucket=audio_summary
18a02,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Dreams+Up&artist=Hoodie+Allen&bucket=audio_summary
18bt7,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Lose+It&artist=Austra&bucket=audio_summary
18c30,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Locomotive&artist=Alex+Winston&bucket=audio_summary
18cmr,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Longest+Bromance+%28Iacabone+Edit%29&artist=Avicii+vs.+Morgan+Page+and+Lissie&bucket=audio_summary
18d25,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Track+01&artist=The+Moondoggies&bucket=audio_summary
18jdc,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Need+a+Doctor+%28feat.+Eminem%29&artist=Dr.+Dre&bucket=audio_summary
18kgj,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Bugs&artist=O%27Death&bucket=audio_summary
18vtm,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Crazy+in+the+deep+%28Adele+vs+Gnarles+Barkley%29&artist=Divide+%26+Kreate&bucket=audio_summary
190q4,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Freaks+%26+Geeks&artist=Childish+Gambino&bucket=audio_summary
197sq,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Marie+%28Randy+Newman%29&artist=Caitlin+Rose&bucket=audio_summary
1993j,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=All+Black+Everything&artist=Lupe+Fiasco&bucket=audio_summary
19ad0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=9+Barracudas&artist=The+Devil+Whale&bucket=audio_summary
19dre,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Social+Studies+%28Plastic+Plates+Remix%29&artist=Body+Language&bucket=audio_summary
19jvd,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Call+Your+Girlfriend+%28Feed+Me+Remix%29&artist=Robyn&bucket=audio_summary
19k2h,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Tokyo&artist=California+Wives&bucket=audio_summary
19mrn,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Shanghai+Cigarettes+%28LaundroMatinee.com+session%29&artist=Caitlin+Rose&bucket=audio_summary
19p5w,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Wake+and+Be+Fine&artist=Okkervil+River&bucket=audio_summary
19qx6,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Funeral+%28Butch+Clancy+Remix%29&artist=Band+Of+Horses&bucket=audio_summary
1a055,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Adeline+of+the+Applachian+Mountains&artist=Southeast+Engine&bucket=audio_summary
1a4xq,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Little+Bit+%28feat.+Lykke+Li%29&artist=Drake&bucket=audio_summary
1a63q,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Open+Your+Eyes&artist=Pusha+T&bucket=audio_summary
1a8rj,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Wake+and+Be+Fine&artist=Okkervil+River&bucket=audio_summary
1a8tr,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Wake+And+Be+Fine&artist=Okkervil+River&bucket=audio_summary
1a9z9,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Follow+You+%28YOGI+REMIX%29&artist=Ayah+Marar&bucket=audio_summary
1aa3b,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Can%27t+Stop+%28Love+%26+Light+Dubstep+Remix%29&artist=Red+Hot+Chili+Peppers&bucket=audio_summary
1aajv,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Ponzi&artist=The+Felice+Brothers&bucket=audio_summary
1aasq,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Babyface&artist=The+Elected&bucket=audio_summary
1aavz,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Go+For+The+Throat&artist=The+Elected&bucket=audio_summary
1ab7h,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Jackson+Pit&artist=Xaphoon+Jones&bucket=audio_summary
1achw,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Round+Trip+Stranger+Blues&artist=Peter+Case&bucket=audio_summary
1adc0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Rider&artist=Okkervil+River&bucket=audio_summary
1ae4f,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=We+Don%27t+Eat+%28Adventure+Club+Dubstep+Remix%29&artist=James+Vincent+McMorrow&bucket=audio_summary
1aez0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Make+Some+Noise&artist=Beastie+Boys&bucket=audio_summary
1af10,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Dear+Professor&artist=The+Dean%27s+List&bucket=audio_summary
1afzn,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Civilization+%28Neon+Stereo+Private+Bootleg%29&artist=Justice&bucket=audio_summary
1agyw,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Pumped+Up+Kicks+%28The+Knocks+Remix%29&artist=Foster+The+People&bucket=audio_summary
1ahcr,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Forever+%28Radio+Edit%29&artist=Wolfgang+Gartner+feat.+Will.I.Am&bucket=audio_summary
1ahex,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Till+the+World+Ends+%28+Bloody+Beetroots+Rmx+%29&artist=BRITNEY+SPEARS&bucket=audio_summary
1akfa,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Circuital&artist=My+Morning+Jacket&bucket=audio_summary
1aq2h,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Be+Your+Bro&artist=Those+Darlins&bucket=audio_summary
1atc2,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Alabama+Pines&artist=Jason+Isbell+%26+The+400+Unit&bucket=audio_summary
1awtf,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=White+Noise+Bed&artist=Santah&bucket=audio_summary
1b0e2,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sex+on+Fire+%28+Reggae+Cover+%29&artist=The+Flavour&bucket=audio_summary
1b0s0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=A+Drop+In+The+Ocean+%28feat.+Kanye+West%2C+Wiz+Khalifa+%26+Ron+Pope%29&artist=Eminem&bucket=audio_summary
1b24j,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Fresh+Scream&artist=Al+Bizzare&bucket=audio_summary
